sample_id,split,label_up,forward_return,contract,anchor_ts,left_minus_right,right_minus_left,top_minus_mid_price,mid_minus_top_price,price_minus_volume,volume_minus_price,recent_price_minus_early_price,early_price_minus_recent_price,stripe1_minus_stripe4,stripe2_minus_stripe3,upper_half_minus_lower_half_price,vstripe1_minus_vstripe4,vstripe2_minus_vstripe3,left_half_minus_right_half_price,upper_right_minus_lower_right,lower_right_minus_upper_right,vol_left_minus_vol_right,vol_right_minus_vol_left
14586,val,1,0.002738503859927466,SiU5,2025-07-18 13:15:00,14280.0,-14280.0,-240720.0,240720.0,334560.0,-334560.0,11220.0,-11220.0,-111435.0,-141015.0,-252450.0,510.0,13770.0,14280.0,-62475.0,62475.0,0.0,0.0
14587,val,1,0.00226558050857939,SiU5,2025-07-18 13:30:00,12750.0,-12750.0,-244290.0,244290.0,337110.0,-337110.0,8925.0,-8925.0,-111435.0,-143565.0,-255000.0,-1785.0,14535.0,12750.0,-64005.0,64005.0,0.0,0.0
14588,val,1,0.0015090605479621821,SiU5,2025-07-18 13:45:00,10200.0,-10200.0,-241230.0,241230.0,338130.0,-338130.0,6375.0,-6375.0,-111435.0,-139995.0,-251430.0,-5100.0,15300.0,10200.0,-61710.0,61710.0,0.0,0.0
14589,val,1,0.0012612367539228675,SiU5,2025-07-18 14:00:00,8670.0,-8670.0,-237150.0,237150.0,338130.0,-338130.0,3570.0,-3570.0,-111435.0,-135915.0,-247350.0,-6375.0,15045.0,8670.0,-55080.0,55080.0,0.0,0.0
14590,val,1,0.0012237783848596528,SiU5,2025-07-18 14:15:00,7395.0,-7395.0,-231795.0,231795.0,339405.0,-339405.0,1020.0,-1020.0,-111435.0,-130560.0,-241995.0,-8925.0,16320.0,7395.0,-50235.0,50235.0,0.0,0.0
14591,val,1,0.0017932006777061638,SiU5,2025-07-18 14:30:00,6375.0,-6375.0,-226695.0,226695.0,340425.0,-340425.0,1530.0,-1530.0,-111435.0,-124950.0,-236385.0,-11730.0,18105.0,6375.0,-43860.0,43860.0,0.0,0.0
14592,val,1,0.0011620144880954975,SiU5,2025-07-18 14:45:00,8925.0,-8925.0,-222615.0,222615.0,343485.0,-343485.0,-5100.0,5100.0,-111435.0,-119850.0,-231285.0,-13770.0,22695.0,8925.0,-34935.0,34935.0,0.0,0.0
14593,val,1,0.002029150478830122,SiU5,2025-07-18 15:00:00,8925.0,-8925.0,-218025.0,218025.0,346035.0,-346035.0,-4590.0,4590.0,-111435.0,-114750.0,-226185.0,-16320.0,25245.0,8925.0,-24225.0,24225.0,0.0,0.0
14594,val,1,0.001534026944441047,SiU5,2025-07-18 15:15:00,15045.0,-15045.0,-214455.0,214455.0,346545.0,-346545.0,-5100.0,5100.0,-111435.0,-111180.0,-222615.0,-17340.0,32385.0,15045.0,-18615.0,18615.0,0.0,0.0
14595,val,0,-0.0010122332086558439,SiU5,2025-07-18 15:30:00,6885.0,-6885.0,-201195.0,201195.0,351645.0,-351645.0,3315.0,-3315.0,-108120.0,-101235.0,-209355.0,-27285.0,34170.0,6885.0,-5865.0,5865.0,0.0,0.0
14596,val,0,-0.0011603648977274172,SiU5,2025-07-18 15:45:00,9690.0,-9690.0,-194820.0,194820.0,351900.0,-351900.0,5610.0,-5610.0,-105060.0,-97410.0,-202470.0,-28050.0,37740.0,9690.0,0.0,0.0,0.0,0.0
14597,val,0,-0.0017390446354790257,SiU5,2025-07-18 16:00:00,9945.0,-9945.0,-191505.0,191505.0,352155.0,-352155.0,7905.0,-7905.0,-101490.0,-97155.0,-198645.0,-32130.0,42075.0,9945.0,7905.0,-7905.0,0.0,0.0
14598,val,0,-0.0015293348626681524,SiU5,2025-07-18 16:15:00,11730.0,-11730.0,-186150.0,186150.0,352920.0,-352920.0,10455.0,-10455.0,-98430.0,-94860.0,-193290.0,-32385.0,44115.0,11730.0,13770.0,-13770.0,0.0,0.0
14599,val,0,-0.0017265406292007457,SiU5,2025-07-18 16:30:00,8160.0,-8160.0,-179010.0,179010.0,352920.0,-352920.0,12240.0,-12240.0,-94860.0,-91290.0,-186150.0,-31875.0,40035.0,8160.0,19890.0,-19890.0,0.0,0.0
14602,val,1,0.0010379981464319066,SiU5,2025-07-18 17:15:00,10710.0,-10710.0,-157080.0,157080.0,354960.0,-354960.0,19890.0,-19890.0,-89250.0,-74970.0,-164220.0,-21420.0,32130.0,10710.0,40545.0,-40545.0,0.0,0.0
14603,val,1,0.0019778970010135843,SiU5,2025-07-18 17:30:00,7905.0,-7905.0,-151215.0,151215.0,357255.0,-357255.0,20655.0,-20655.0,-89250.0,-69105.0,-158355.0,-13770.0,21675.0,7905.0,46155.0,-46155.0,0.0,0.0
14604,val,1,0.00087707378537627,SiU5,2025-07-18 17:45:00,5100.0,-5100.0,-144840.0,144840.0,356490.0,-356490.0,23460.0,-23460.0,-89250.0,-62730.0,-151980.0,-13260.0,18360.0,5100.0,52530.0,-52530.0,0.0,0.0
14606,val,1,0.0008650305232198452,SiU5,2025-07-18 18:15:00,5100.0,-5100.0,-131580.0,131580.0,355470.0,-355470.0,27030.0,-27030.0,-82365.0,-56355.0,-138720.0,-14025.0,19125.0,5100.0,64515.0,-64515.0,0.0,0.0
14609,val,0,-0.0068335722406208665,SiU5,2025-07-21 08:45:00,-7905.0,7905.0,-27795.0,27795.0,358275.0,-358275.0,-32385.0,32385.0,-44115.0,9180.0,-34935.0,29325.0,-37230.0,-7905.0,42840.0,-42840.0,0.0,0.0
14610,val,0,-0.005962321099442169,SiU5,2025-07-21 09:00:00,-16065.0,16065.0,-19635.0,19635.0,363885.0,-363885.0,-26775.0,26775.0,-44115.0,16830.0,-27285.0,26010.0,-42075.0,-16065.0,45135.0,-45135.0,0.0,0.0
14611,val,0,-0.0062580389828831295,SiU5,2025-07-21 09:15:00,-15555.0,15555.0,-14025.0,14025.0,363885.0,-363885.0,-24480.0,24480.0,-44115.0,21930.0,-22185.0,24990.0,-40545.0,-15555.0,45900.0,-45900.0,0.0,0.0
14612,val,0,-0.005837610537381743,SiU5,2025-07-21 09:30:00,-24990.0,24990.0,8670.0,-8670.0,365670.0,-365670.0,-9435.0,9435.0,-5865.0,4845.0,-1020.0,19890.0,-44880.0,-24990.0,49725.0,-49725.0,0.0,0.0
14613,val,0,-0.0047894854087769945,SiU5,2025-07-21 09:45:00,-22185.0,22185.0,6375.0,-6375.0,363375.0,-363375.0,-1020.0,1020.0,-6120.0,2295.0,-3825.0,14280.0,-36465.0,-22185.0,53040.0,-53040.0,0.0,0.0
14614,val,0,-0.003197541115669167,SiU5,2025-07-21 10:00:00,-26265.0,26265.0,1275.0,-1275.0,366945.0,-366945.0,7650.0,-7650.0,-6120.0,-2805.0,-8925.0,8160.0,-34425.0,-26265.0,48705.0,-48705.0,0.0,0.0
14615,val,0,-0.002703875968992242,SiU5,2025-07-21 10:15:00,-26010.0,26010.0,-5100.0,5100.0,367710.0,-367710.0,10710.0,-10710.0,-6120.0,-8670.0,-14790.0,6375.0,-32385.0,-26010.0,42075.0,-42075.0,0.0,0.0
14616,val,0,-0.0037950193471574245,SiU5,2025-07-21 10:30:00,-28305.0,28305.0,-8415.0,8415.0,366945.0,-366945.0,11730.0,-11730.0,-6630.0,-10965.0,-17595.0,6885.0,-35190.0,-28305.0,37230.0,-37230.0,0.0,0.0
14617,val,0,-0.0036219300421731493,SiU5,2025-07-21 10:45:00,-24225.0,24225.0,-10965.0,10965.0,367455.0,-367455.0,9690.0,-9690.0,-6630.0,-13005.0,-19635.0,7650.0,-31875.0,-24225.0,32895.0,-32895.0,0.0,0.0
14618,val,0,-0.0036822594443135515,SiU5,2025-07-21 11:00:00,-26520.0,26520.0,-17340.0,17340.0,366690.0,-366690.0,10455.0,-10455.0,-6885.0,-18615.0,-25500.0,5355.0,-31875.0,-26520.0,28050.0,-28050.0,0.0,0.0
14619,val,0,-0.0037717589548257324,SiU5,2025-07-21 11:15:00,-29070.0,29070.0,-24990.0,24990.0,369240.0,-369240.0,9945.0,-9945.0,-8415.0,-24735.0,-33150.0,5865.0,-34935.0,-29070.0,21675.0,-21675.0,0.0,0.0
14620,val,0,-0.003212841441933123,SiU5,2025-07-21 11:30:00,-31110.0,31110.0,-31620.0,31620.0,368730.0,-368730.0,11730.0,-11730.0,-8415.0,-31365.0,-39780.0,5100.0,-36210.0,-31110.0,16320.0,-16320.0,0.0,0.0
14621,val,0,-0.003362825269584424,SiU5,2025-07-21 11:45:00,-32130.0,32130.0,-39270.0,39270.0,365160.0,-365160.0,11985.0,-11985.0,-9690.0,-37740.0,-47430.0,2550.0,-34680.0,-32130.0,10965.0,-10965.0,0.0,0.0
14622,val,0,-0.004341785342132698,SiU5,2025-07-21 12:00:00,-31620.0,31620.0,-46410.0,46410.0,366690.0,-366690.0,12240.0,-12240.0,-12240.0,-42330.0,-54570.0,0.0,-31620.0,-31620.0,4080.0,-4080.0,0.0,0.0
14623,val,0,-0.0029419796916507757,SiU5,2025-07-21 12:15:00,-35190.0,35190.0,-52530.0,52530.0,367710.0,-367710.0,12495.0,-12495.0,-13770.0,-46410.0,-60180.0,-3315.0,-31875.0,-35190.0,-3315.0,3315.0,0.0,0.0
14624,val,0,-0.0029174425822470207,SiU5,2025-07-21 12:30:00,-32130.0,32130.0,-56100.0,56100.0,367710.0,-367710.0,13770.0,-13770.0,-15810.0,-47430.0,-63240.0,-4080.0,-28050.0,-32130.0,-8160.0,8160.0,0.0,0.0
14625,val,0,-0.0015778749627273214,SiU5,2025-07-21 12:45:00,-36975.0,36975.0,-60945.0,60945.0,369495.0,-369495.0,9945.0,-9945.0,-21165.0,-45900.0,-67065.0,-8925.0,-28050.0,-36975.0,-15810.0,15810.0,0.0,0.0
14626,val,0,-0.002013297707077588,SiU5,2025-07-21 13:00:00,-33660.0,33660.0,-63240.0,63240.0,370770.0,-370770.0,10200.0,-10200.0,-24225.0,-44115.0,-68340.0,-10200.0,-23460.0,-33660.0,-21165.0,21165.0,0.0,0.0
14627,val,0,-0.002076236417435373,SiU5,2025-07-21 13:15:00,-29325.0,29325.0,-65535.0,65535.0,371535.0,-371535.0,5355.0,-5355.0,-25500.0,-45135.0,-70635.0,-11475.0,-17850.0,-29325.0,-26775.0,26775.0,0.0,0.0
14628,val,0,-0.0025616474128604683,SiU5,2025-07-21 13:30:00,-26520.0,26520.0,-68340.0,68340.0,371790.0,-371790.0,3570.0,-3570.0,-27795.0,-44115.0,-71910.0,-13260.0,-13260.0,-26520.0,-31620.0,31620.0,0.0,0.0
14629,val,0,-0.0018165756305135172,SiU5,2025-07-21 13:45:00,-24990.0,24990.0,-46410.0,46410.0,341190.0,-341190.0,255.0,-255.0,45645.0,-96135.0,-50490.0,-14790.0,-10200.0,-24990.0,-28815.0,28815.0,0.0,0.0
14630,val,0,-0.0012817481551536947,SiU5,2025-07-21 14:00:00,-22950.0,22950.0,-50490.0,50490.0,341700.0,-341700.0,-2550.0,2550.0,43350.0,-97410.0,-54060.0,-15300.0,-7650.0,-22950.0,-39015.0,39015.0,0.0,0.0
14631,val,0,-0.0015556938394524211,SiU5,2025-07-21 14:15:00,-21930.0,21930.0,-53550.0,53550.0,342210.0,-342210.0,-3315.0,3315.0,40545.0,-97155.0,-56610.0,-15810.0,-6120.0,-21930.0,-44625.0,44625.0,0.0,0.0
14632,val,0,-0.0015923764975180887,SiU5,2025-07-21 14:30:00,-19890.0,19890.0,-52020.0,52020.0,340170.0,-340170.0,-2040.0,2040.0,38760.0,-93330.0,-54570.0,-17850.0,-2040.0,-19890.0,-48450.0,48450.0,0.0,0.0
14633,val,0,-0.0019648075607784365,SiU5,2025-07-21 14:45:00,-18360.0,18360.0,-52530.0,52530.0,340680.0,-340680.0,-2295.0,2295.0,35190.0,-90270.0,-55080.0,-18870.0,510.0,-18360.0,-56100.0,56100.0,0.0,0.0
14634,val,0,-0.0023250320158152427,SiU5,2025-07-21 15:00:00,-20400.0,20400.0,-49470.0,49470.0,337620.0,-337620.0,-2295.0,2295.0,33405.0,-85425.0,-52020.0,-21165.0,765.0,-20400.0,-58905.0,58905.0,0.0,0.0
14635,val,0,-0.0018655092218339275,SiU5,2025-07-21 15:15:00,-8670.0,8670.0,-49980.0,49980.0,338130.0,-338130.0,-2550.0,2550.0,30600.0,-83130.0,-52530.0,-22950.0,14280.0,-8670.0,-58140.0,58140.0,0.0,0.0
14636,val,0,-0.000958593730547963,SiU5,2025-07-21 15:30:00,-10710.0,10710.0,-49980.0,49980.0,338130.0,-338130.0,1785.0,-1785.0,27030.0,-79560.0,-52530.0,-28050.0,17340.0,-10710.0,-59925.0,59925.0,0.0,0.0
14637,val,0,-0.001805099093715734,SiU5,2025-07-21 15:45:00,-9180.0,9180.0,-48450.0,48450.0,336600.0,-336600.0,1020.0,-1020.0,27540.0,-78540.0,-51000.0,-28560.0,19380.0,-9180.0,-59670.0,59670.0,0.0,0.0
14638,val,0,-0.0025883524141363523,SiU5,2025-07-21 16:00:00,-9690.0,9690.0,-47940.0,47940.0,336090.0,-336090.0,2040.0,-2040.0,27795.0,-78285.0,-50490.0,-31620.0,21930.0,-9690.0,-59415.0,59415.0,0.0,0.0
14639,val,0,-0.002154555078149323,SiU5,2025-07-21 16:15:00,-7140.0,7140.0,-44370.0,44370.0,327930.0,-327930.0,4590.0,-4590.0,32895.0,-80325.0,-47430.0,-31110.0,23970.0,-7140.0,-56610.0,56610.0,0.0,0.0
14640,val,0,-0.0024765104847240815,SiU5,2025-07-21 16:30:00,-5100.0,5100.0,-38250.0,38250.0,321810.0,-321810.0,5355.0,-5355.0,36465.0,-77775.0,-41310.0,-27540.0,22440.0,-5100.0,-56355.0,56355.0,0.0,0.0
14641,val,0,-0.0021166392748642737,SiU5,2025-07-21 16:45:00,-4845.0,4845.0,-40035.0,40035.0,323595.0,-323595.0,6120.0,-6120.0,34680.0,-77775.0,-43095.0,-27285.0,22440.0,-4845.0,-57885.0,57885.0,0.0,0.0
14642,val,0,-0.0014951035359198617,SiU5,2025-07-21 17:00:00,-7650.0,7650.0,-38760.0,38760.0,321300.0,-321300.0,12750.0,-12750.0,32385.0,-74205.0,-41820.0,-31365.0,23715.0,-7650.0,-58905.0,58905.0,0.0,0.0
14643,val,0,-0.0025398090163220033,SiU5,2025-07-21 17:15:00,-5100.0,5100.0,-40290.0,40290.0,322830.0,-322830.0,14025.0,-14025.0,29325.0,-72675.0,-43350.0,-26265.0,21165.0,-5100.0,-58650.0,58650.0,0.0,0.0
14644,val,0,-0.0023407831662827228,SiU5,2025-07-21 17:30:00,-4080.0,4080.0,-40800.0,40800.0,323340.0,-323340.0,12750.0,-12750.0,27030.0,-70890.0,-43860.0,-21165.0,17085.0,-4080.0,-59415.0,59415.0,0.0,0.0
14645,val,0,-0.0026380955936337047,SiU5,2025-07-21 17:45:00,-6885.0,6885.0,-40035.0,40035.0,322575.0,-322575.0,14790.0,-14790.0,24480.0,-67575.0,-43095.0,-20400.0,13515.0,-6885.0,-57375.0,57375.0,0.0,0.0
14646,val,0,-0.0017807553889642724,SiU5,2025-07-21 18:00:00,-6120.0,6120.0,-41310.0,41310.0,323850.0,-323850.0,17850.0,-17850.0,20400.0,-64770.0,-44370.0,-22440.0,16320.0,-6120.0,-58650.0,58650.0,0.0,0.0
14647,val,0,-0.0015074688228038369,SiU5,2025-07-21 18:15:00,-4590.0,4590.0,-41310.0,41310.0,323850.0,-323850.0,19125.0,-19125.0,18360.0,-62730.0,-44370.0,-20655.0,16065.0,-4590.0,-58140.0,58140.0,0.0,0.0
14650,val,1,0.0033271442634799087,SiU5,2025-07-22 08:45:00,7905.0,-7905.0,11475.0,-11475.0,299115.0,-299115.0,-14025.0,14025.0,9435.0,-11220.0,-1785.0,21165.0,-13260.0,7905.0,-34935.0,34935.0,0.0,0.0
14651,val,1,0.004487379245871059,SiU5,2025-07-22 09:00:00,6630.0,-6630.0,6630.0,-6630.0,300390.0,-300390.0,-13005.0,13005.0,5865.0,-11475.0,-5610.0,20145.0,-13515.0,6630.0,-36210.0,36210.0,0.0,0.0
14652,val,1,0.0036864522878421457,SiU5,2025-07-22 09:15:00,2295.0,-2295.0,-1275.0,1275.0,300135.0,-300135.0,-10710.0,10710.0,2040.0,-15555.0,-13515.0,18870.0,-16575.0,2295.0,-37995.0,37995.0,0.0,0.0
14653,val,1,0.005594318464988701,SiU5,2025-07-22 09:30:00,1785.0,-1785.0,-2295.0,2295.0,297075.0,-297075.0,-8160.0,8160.0,0.0,-14025.0,-14025.0,17595.0,-15810.0,1785.0,-38505.0,38505.0,0.0,0.0
14654,val,1,0.005108015847307801,SiU5,2025-07-22 09:45:00,8925.0,-8925.0,-1275.0,1275.0,296055.0,-296055.0,-7905.0,7905.0,-1530.0,-11475.0,-13005.0,17850.0,-8925.0,8925.0,-38505.0,38505.0,0.0,0.0
14655,val,1,0.00588447968483119,SiU5,2025-07-22 10:00:00,7395.0,-7395.0,-3315.0,3315.0,298095.0,-298095.0,-4845.0,4845.0,-6375.0,-8670.0,-15045.0,13770.0,-6375.0,7395.0,-41565.0,41565.0,0.0,0.0
14656,val,1,0.005394092658801863,SiU5,2025-07-22 10:15:00,5610.0,-5610.0,-6120.0,6120.0,300900.0,-300900.0,-2295.0,2295.0,-10965.0,-6885.0,-17850.0,14790.0,-9180.0,5610.0,-44370.0,44370.0,0.0,0.0
14657,val,1,0.0035743196961206536,SiU5,2025-07-22 10:30:00,3825.0,-3825.0,-5865.0,5865.0,300135.0,-300135.0,-1020.0,1020.0,-13515.0,-3570.0,-17085.0,13005.0,-9180.0,3825.0,-44370.0,44370.0,0.0,0.0
14658,val,1,0.003624677702626977,SiU5,2025-07-22 10:45:00,5100.0,-5100.0,-8670.0,8670.0,299880.0,-299880.0,-1275.0,1275.0,-15555.0,-3825.0,-19380.0,12495.0,-7395.0,5100.0,-44625.0,44625.0,0.0,0.0
14659,val,1,0.004324795912008517,SiU5,2025-07-22 11:00:00,7395.0,-7395.0,-11985.0,11985.0,300645.0,-300645.0,765.0,-765.0,-18615.0,-3060.0,-21675.0,14280.0,-6885.0,7395.0,-45645.0,45645.0,0.0,0.0
14660,val,1,0.0028127644745357117,SiU5,2025-07-22 11:15:00,5865.0,-5865.0,-15555.0,15555.0,302685.0,-302685.0,-1530.0,1530.0,-22185.0,-2550.0,-24735.0,17850.0,-11985.0,5865.0,-47685.0,47685.0,0.0,0.0
14661,val,1,0.003324492921444877,SiU5,2025-07-22 11:30:00,4080.0,-4080.0,-17340.0,17340.0,302940.0,-302940.0,-255.0,255.0,-24990.0,-1020.0,-26010.0,16320.0,-12240.0,4080.0,-49215.0,49215.0,0.0,0.0
14662,val,1,0.003560313705962992,SiU5,2025-07-22 11:45:00,5100.0,-5100.0,-18360.0,18360.0,302430.0,-302430.0,510.0,-510.0,-27540.0,1530.0,-26010.0,14535.0,-9435.0,5100.0,-50235.0,50235.0,0.0,0.0
14663,val,1,0.0031218905472636393,SiU5,2025-07-22 12:00:00,5865.0,-5865.0,-22185.0,22185.0,304725.0,-304725.0,255.0,-255.0,-29835.0,1020.0,-28815.0,12495.0,-6630.0,5865.0,-52530.0,52530.0,0.0,0.0
14664,val,1,0.003669838900292266,SiU5,2025-07-22 12:15:00,3060.0,-3060.0,-26520.0,26520.0,304980.0,-304980.0,765.0,-765.0,-30090.0,-2550.0,-32640.0,9945.0,-6885.0,3060.0,-54060.0,54060.0,0.0,0.0
14665,val,1,0.0036552161426279817,SiU5,2025-07-22 12:30:00,6885.0,-6885.0,-30345.0,30345.0,305745.0,-305745.0,0.0,0.0,-30090.0,-6375.0,-36465.0,9945.0,-3060.0,6885.0,-54825.0,54825.0,0.0,0.0
14666,val,1,0.002783092711776014,SiU5,2025-07-22 12:45:00,5610.0,-5610.0,-36720.0,36720.0,306000.0,-306000.0,765.0,-765.0,-30090.0,-12750.0,-42840.0,6630.0,-1020.0,5610.0,-57120.0,57120.0,0.0,0.0
14667,val,1,0.002596660371732451,SiU5,2025-07-22 13:00:00,5610.0,-5610.0,-41820.0,41820.0,304980.0,-304980.0,-1530.0,1530.0,-30090.0,-17850.0,-47940.0,5355.0,255.0,5610.0,-57630.0,57630.0,0.0,0.0
14668,val,1,0.0009678500080654295,SiU5,2025-07-22 13:15:00,1020.0,-1020.0,-48450.0,48450.0,307530.0,-307530.0,1530.0,-1530.0,-30090.0,-24990.0,-55080.0,255.0,765.0,1020.0,-58905.0,58905.0,0.0,0.0
14669,val,1,0.0013771883025843756,SiU5,2025-07-22 13:30:00,2550.0,-2550.0,-52020.0,52020.0,309570.0,-309570.0,3315.0,-3315.0,-30090.0,-29070.0,-59160.0,-2040.0,4590.0,2550.0,-58140.0,58140.0,0.0,0.0
14670,val,1,0.00240945898951761,SiU5,2025-07-22 13:45:00,-1020.0,1020.0,-59160.0,59160.0,312120.0,-312120.0,4590.0,-4590.0,-31875.0,-34935.0,-66810.0,-5865.0,4845.0,-1020.0,-61965.0,61965.0,0.0,0.0
14671,val,1,0.0006576906372153246,SiU5,2025-07-22 14:00:00,-1530.0,1530.0,-64260.0,64260.0,312120.0,-312120.0,1530.0,-1530.0,-32895.0,-39015.0,-71910.0,-7140.0,5610.0,-1530.0,-60945.0,60945.0,0.0,0.0
14674,val,0,-0.0006197630026277823,SiU5,2025-07-22 14:45:00,-6375.0,6375.0,-68085.0,68085.0,313395.0,-313395.0,3060.0,-3060.0,-34935.0,-41310.0,-76245.0,-13260.0,6885.0,-6375.0,-49215.0,49215.0,0.0,0.0
14676,val,0,-0.00039650087973630566,SiU5,2025-07-22 15:15:00,-10965.0,10965.0,-71655.0,71655.0,309825.0,-309825.0,8160.0,-8160.0,-43095.0,-36720.0,-79815.0,-23460.0,12495.0,-10965.0,-33405.0,33405.0,0.0,0.0
14677,val,1,0.001576034350103006,SiU5,2025-07-22 15:30:00,-15045.0,15045.0,-73695.0,73695.0,310335.0,-310335.0,10965.0,-10965.0,-46410.0,-35955.0,-82365.0,-26775.0,11730.0,-15045.0,-29580.0,29580.0,0.0,0.0
14678,val,1,0.0018864646163774257,SiU5,2025-07-22 15:45:00,-14535.0,14535.0,-78285.0,78285.0,309825.0,-309825.0,10710.0,-10710.0,-48960.0,-37995.0,-86955.0,-26775.0,12240.0,-14535.0,-29580.0,29580.0,0.0,0.0
14679,val,1,0.0014891663150580214,SiU5,2025-07-22 16:00:00,-13005.0,13005.0,-75735.0,75735.0,309315.0,-309315.0,11730.0,-11730.0,-48705.0,-37230.0,-85935.0,-28560.0,15555.0,-13005.0,-25755.0,25755.0,0.0,0.0
14680,val,1,0.0009184104053416853,SiU5,2025-07-22 16:15:00,-10200.0,10200.0,-72420.0,72420.0,312630.0,-312630.0,12750.0,-12750.0,-48705.0,-32895.0,-81600.0,-27540.0,17340.0,-10200.0,-19380.0,19380.0,0.0,0.0
14681,val,1,0.0008438818565401629,SiU5,2025-07-22 16:30:00,-7905.0,7905.0,-76245.0,76245.0,312375.0,-312375.0,11985.0,-11985.0,-50745.0,-34680.0,-85425.0,-25500.0,17595.0,-7905.0,-18105.0,18105.0,0.0,0.0
14682,val,1,0.0005954153021732189,SiU5,2025-07-22 16:45:00,-8415.0,8415.0,-81345.0,81345.0,311865.0,-311865.0,15045.0,-15045.0,-54315.0,-36720.0,-91035.0,-26265.0,17850.0,-8415.0,-17085.0,17085.0,0.0,0.0
14685,val,0,-0.0012263554944442756,SiU5,2025-07-22 17:30:00,-8925.0,8925.0,-80835.0,80835.0,312375.0,-312375.0,11220.0,-11220.0,-60945.0,-29580.0,-90525.0,-19890.0,10965.0,-8925.0,-255.0,255.0,0.0,0.0
14686,val,0,-0.0010159831495477611,SiU5,2025-07-22 17:45:00,-8160.0,8160.0,-80580.0,80580.0,312630.0,-312630.0,13005.0,-13005.0,-64260.0,-26010.0,-90270.0,-19635.0,11475.0,-8160.0,6630.0,-6630.0,0.0,0.0
14687,val,0,-0.0013631237840315835,SiU5,2025-07-22 18:00:00,-9945.0,9945.0,-80835.0,80835.0,312375.0,-312375.0,14790.0,-14790.0,-67065.0,-23460.0,-90525.0,-20400.0,10455.0,-9945.0,11220.0,-11220.0,0.0,0.0
14689,val,0,-0.0015735348779580827,SiU5,2025-07-22 18:30:00,-13515.0,13515.0,-78285.0,78285.0,311865.0,-311865.0,13515.0,-13515.0,-71910.0,-19125.0,-91035.0,-22440.0,8925.0,-13515.0,22185.0,-22185.0,0.0,0.0
14690,val,0,-0.0020443563375046603,SiU5,2025-07-22 18:45:00,-3060.0,3060.0,-79560.0,79560.0,310590.0,-310590.0,11730.0,-11730.0,-74460.0,-17850.0,-92310.0,-19380.0,16320.0,-3060.0,26775.0,-26775.0,0.0,0.0
14691,val,1,0.0031906440879971854,SiU5,2025-07-23 08:45:00,-13005.0,13005.0,-17595.0,17595.0,365415.0,-365415.0,-21930.0,21930.0,-64260.0,44115.0,-20145.0,23715.0,-36720.0,-13005.0,44115.0,-44115.0,0.0,0.0
14692,val,1,0.00197179954611415,SiU5,2025-07-23 09:00:00,-11220.0,11220.0,-14280.0,14280.0,368730.0,-368730.0,-19890.0,19890.0,-66300.0,49470.0,-16830.0,23715.0,-34935.0,-11220.0,46920.0,-46920.0,0.0,0.0
14693,val,0,-0.0010757607606988184,SiU5,2025-07-23 09:15:00,-21675.0,21675.0,-28305.0,28305.0,343995.0,-343995.0,-6120.0,6120.0,-97920.0,59925.0,-37995.0,10965.0,-32640.0,-21675.0,47940.0,-47940.0,0.0,0.0
14694,val,0,-0.0016943283286749988,SiU5,2025-07-23 09:30:00,-29070.0,29070.0,-29580.0,29580.0,342720.0,-342720.0,-1275.0,1275.0,-94860.0,55590.0,-39270.0,5100.0,-34170.0,-29070.0,49980.0,-49980.0,0.0,0.0
14695,val,1,0.0007301618731745396,SiU5,2025-07-23 09:45:00,-24480.0,24480.0,-30600.0,30600.0,341700.0,-341700.0,-255.0,255.0,-92565.0,52275.0,-40290.0,4080.0,-28560.0,-24480.0,49215.0,-49215.0,0.0,0.0
14696,val,1,0.0007311028500620598,SiU5,2025-07-23 10:00:00,-21930.0,21930.0,-27540.0,27540.0,344760.0,-344760.0,3570.0,-3570.0,-91035.0,53805.0,-37230.0,4080.0,-26010.0,-21930.0,52785.0,-52785.0,0.0,0.0
14697,val,1,0.0013394352048219371,SiU5,2025-07-23 10:15:00,-22950.0,22950.0,-24990.0,24990.0,347310.0,-347310.0,6885.0,-6885.0,-91035.0,56355.0,-34680.0,2040.0,-24990.0,-22950.0,55080.0,-55080.0,0.0,0.0
14698,val,1,0.0008924808488484093,SiU5,2025-07-23 10:30:00,-24480.0,24480.0,-24480.0,24480.0,347820.0,-347820.0,8160.0,-8160.0,-91035.0,56865.0,-34170.0,765.0,-25245.0,-24480.0,56865.0,-56865.0,0.0,0.0
14699,val,1,0.0009546953653880585,SiU5,2025-07-23 10:45:00,-25245.0,25245.0,-25245.0,25245.0,346545.0,-346545.0,13005.0,-13005.0,-91035.0,56610.0,-34425.0,-1020.0,-24225.0,-25245.0,57630.0,-57630.0,0.0,0.0
14700,val,0,-0.00047080979284364055,SiU5,2025-07-23 11:00:00,-21930.0,21930.0,-24990.0,24990.0,346800.0,-346800.0,14535.0,-14535.0,-91035.0,56865.0,-34170.0,2295.0,-24225.0,-21930.0,58395.0,-58395.0,0.0,0.0
14702,val,0,-0.0010026986209799027,SiU5,2025-07-23 11:30:00,-21675.0,21675.0,-22185.0,22185.0,347565.0,-347565.0,17085.0,-17085.0,-89505.0,58650.0,-30855.0,1020.0,-22695.0,-21675.0,61455.0,-61455.0,0.0,0.0
14703,val,0,-0.0016956284964602109,SiU5,2025-07-23 11:45:00,-17850.0,17850.0,-23460.0,23460.0,346290.0,-346290.0,16830.0,-16830.0,-88230.0,56100.0,-32130.0,510.0,-18360.0,-17850.0,61965.0,-61965.0,0.0,0.0
