open,close,high,low,value,volume,begin,end,SECID
97035,97035,97035,97035,0,1,2025-05-29 11:01:00,2025-05-29 11:01:59,SiM6
96626,96590,96626,96590,0,2,2025-05-29 11:56:00,2025-05-29 11:56:59,SiM6
97000,97000,97000,97000,0,1,2025-05-29 12:01:00,2025-05-29 12:01:59,SiM6
96561,96561,96561,96561,0,1,2025-05-29 13:44:00,2025-05-29 13:44:59,SiM6
96889,96889,96889,96889,0,2,2025-05-29 20:06:00,2025-05-29 20:06:59,SiM6
96889,96889,96889,96889,0,1,2025-05-30 11:42:00,2025-05-30 11:42:59,SiM6
96700,96700,96700,96700,0,1,2025-05-30 12:12:00,2025-05-30 12:12:59,SiM6
96394,96700,96700,96394,0,2,2025-05-30 18:35:00,2025-05-30 18:35:59,SiM6
96500,96500,96500,96500,0,1,2025-05-30 18:36:00,2025-05-30 18:36:59,SiM6
96500,96500,96500,96500,0,1,2025-05-30 18:45:00,2025-05-30 18:45:59,SiM6
97293,97293,97293,97293,0,2,2025-05-30 20:16:00,2025-05-30 20:16:59,SiM6
97288,97288,97288,97288,0,2,2025-06-02 10:37:00,2025-06-02 10:37:59,SiM6
96173,96173,96173,96173,0,2,2025-06-02 10:39:00,2025-06-02 10:39:59,SiM6
96828,96828,96828,96828,0,1,2025-06-02 13:22:00,2025-06-02 13:22:59,SiM6
96787,96787,96787,96787,0,2,2025-06-02 13:38:00,2025-06-02 13:38:59,SiM6
96722,96722,96722,96722,0,10,2025-06-02 15:36:00,2025-06-02 15:36:59,SiM6
96629,96629,96629,96629,0,1,2025-06-02 18:26:00,2025-06-02 18:26:59,SiM6
96228,96227,96228,96227,0,3,2025-06-02 19:18:00,2025-06-02 19:18:59,SiM6
96229,96229,96229,96229,0,1,2025-06-02 20:09:00,2025-06-02 20:09:59,SiM6
96161,96161,96161,96161,0,1,2025-06-04 10:33:00,2025-06-04 10:33:59,SiM6
96100,96100,96100,96100,0,3,2025-06-04 15:58:00,2025-06-04 15:58:59,SiM6
97512,97512,97512,97512,0,1,2025-06-04 16:10:00,2025-06-04 16:10:59,SiM6
97399,97299,97399,97299,0,2,2025-06-04 16:13:00,2025-06-04 16:13:59,SiM6
97299,97556,97556,97299,0,11,2025-06-04 16:14:00,2025-06-04 16:14:59,SiM6
97555,97555,97555,97555,0,1,2025-06-04 16:19:00,2025-06-04 16:19:59,SiM6
97181,97139,97181,97139,0,4,2025-06-04 16:29:00,2025-06-04 16:29:59,SiM6
97150,97150,97150,97150,0,1,2025-06-04 16:31:00,2025-06-04 16:31:59,SiM6
97200,97200,97200,97200,0,1,2025-06-04 16:32:00,2025-06-04 16:32:59,SiM6
97118,97118,97118,97118,0,1,2025-06-04 18:21:00,2025-06-04 18:21:59,SiM6
97501,97501,97501,97501,0,1,2025-06-04 19:33:00,2025-06-04 19:33:59,SiM6
