open,close,high,low,value,volume,begin,end,SECID
94327,94327,94327,94327,0,1,2025-10-20 21:59:00,2025-10-20 21:59:59,SiZ6
94109,94109,94109,94109,0,10,2025-10-21 11:48:00,2025-10-21 11:48:59,SiZ6
94071,94071,94071,94071,0,1,2025-10-21 12:55:00,2025-10-21 12:55:59,SiZ6
94071,94071,94071,94071,0,1,2025-10-21 12:57:00,2025-10-21 12:57:59,SiZ6
93486,93486,93486,93486,0,5,2025-10-21 13:32:00,2025-10-21 13:32:59,SiZ6
94000,94071,94071,94000,0,49,2025-10-21 13:37:00,2025-10-21 13:37:59,SiZ6
94400,94400,94400,94400,0,10,2025-10-21 13:41:00,2025-10-21 13:41:59,SiZ6
94400,94400,94400,94400,0,10,2025-10-21 13:43:00,2025-10-21 13:43:59,SiZ6
94400,94400,94400,94400,0,30,2025-10-21 13:44:00,2025-10-21 13:44:59,SiZ6
94500,94500,94500,94500,0,10,2025-10-21 13:48:00,2025-10-21 13:48:59,SiZ6
94500,94500,94500,94500,0,5,2025-10-21 13:49:00,2025-10-21 13:49:59,SiZ6
94500,94500,94500,94500,0,25,2025-10-21 13:50:00,2025-10-21 13:50:59,SiZ6
94500,94500,94500,94500,0,20,2025-10-21 13:51:00,2025-10-21 13:51:59,SiZ6
94501,94501,94501,94501,0,25,2025-10-21 13:53:00,2025-10-21 13:53:59,SiZ6
94501,94501,94501,94501,0,10,2025-10-21 13:54:00,2025-10-21 13:54:59,SiZ6
94499,94499,94499,94499,0,1,2025-10-21 15:24:00,2025-10-21 15:24:59,SiZ6
94450,94499,94499,94450,0,2,2025-10-21 18:18:00,2025-10-21 18:18:59,SiZ6
94501,94501,94501,94501,0,8,2025-10-21 18:19:00,2025-10-21 18:19:59,SiZ6
94501,94501,94501,94501,0,10,2025-10-21 18:35:00,2025-10-21 18:35:59,SiZ6
94501,94501,94501,94501,0,17,2025-10-21 18:36:00,2025-10-21 18:36:59,SiZ6
94351,94350,94351,94350,0,2,2025-10-21 22:42:00,2025-10-21 22:42:59,SiZ6
94350,94350,94350,94350,0,18,2025-10-22 09:57:00,2025-10-22 09:57:59,SiZ6
94000,94000,94000,94000,0,2,2025-10-22 10:31:00,2025-10-22 10:31:59,SiZ6
94000,94000,94000,94000,0,1,2025-10-22 10:32:00,2025-10-22 10:32:59,SiZ6
94800,94800,94800,94800,0,1,2025-10-22 11:00:00,2025-10-22 11:00:59,SiZ6
93505,93505,93505,93505,0,1,2025-10-22 14:31:00,2025-10-22 14:31:59,SiZ6
94437,94437,94437,94437,0,1,2025-10-22 14:57:00,2025-10-22 14:57:59,SiZ6
94180,94181,94181,94180,0,2,2025-10-22 18:04:00,2025-10-22 18:04:59,SiZ6
94465,94600,94600,94465,0,36,2025-10-22 18:05:00,2025-10-22 18:05:59,SiZ6
93815,93572,93815,93572,0,34,2025-10-22 18:19:00,2025-10-22 18:19:59,SiZ6
93793,93793,93793,93793,0,1,2025-10-22 18:31:00,2025-10-22 18:31:59,SiZ6
93599,93600,93600,93599,0,6,2025-10-22 18:33:00,2025-10-22 18:33:59,SiZ6
93800,93800,93800,93800,0,1,2025-10-22 18:34:00,2025-10-22 18:34:59,SiZ6
93356,93356,93356,93356,0,1,2025-10-22 21:46:00,2025-10-22 21:46:59,SiZ6
94391,94391,94391,94391,0,1,2025-10-22 23:09:00,2025-10-22 23:09:59,SiZ6
94606,94606,94606,94606,0,3,2025-10-22 23:12:00,2025-10-22 23:12:59,SiZ6
94871,94871,94871,94871,0,5,2025-10-23 09:00:00,2025-10-23 09:00:59,SiZ6
94399,94399,94399,94399,0,1,2025-10-23 10:02:00,2025-10-23 10:02:59,SiZ6
93502,93301,93502,93301,0,5,2025-10-23 11:16:00,2025-10-23 11:16:59,SiZ6
