open,close,high,low,value,volume,begin,end,SECID
85901,85902,85902,85901,0,2,2025-10-01 20:56:00,2025-10-01 20:56:59,SiH6
85891,85891,85891,85891,0,16,2025-10-01 20:58:00,2025-10-01 20:58:59,SiH6
85876,85879,85879,85876,0,8,2025-10-01 20:59:00,2025-10-01 20:59:59,SiH6
85875,85882,85882,85875,0,6,2025-10-01 21:00:00,2025-10-01 21:00:59,SiH6
85881,85881,85881,85881,0,1,2025-10-01 21:01:00,2025-10-01 21:01:59,SiH6
85886,85882,85886,85882,0,2,2025-10-01 21:04:00,2025-10-01 21:04:59,SiH6
85928,85990,85990,85924,0,18,2025-10-01 21:05:00,2025-10-01 21:05:59,SiH6
85924,85924,85924,85924,0,1,2025-10-01 21:06:00,2025-10-01 21:06:59,SiH6
85923,85923,85923,85923,0,1,2025-10-01 21:07:00,2025-10-01 21:07:59,SiH6
85914,85910,85914,85910,0,2,2025-10-01 21:08:00,2025-10-01 21:08:59,SiH6
85924,85924,85924,85924,0,1,2025-10-01 21:09:00,2025-10-01 21:09:59,SiH6
85915,85915,85915,85915,0,1,2025-10-01 21:10:00,2025-10-01 21:10:59,SiH6
85909,85924,85924,85909,0,2,2025-10-01 21:12:00,2025-10-01 21:12:59,SiH6
85884,85884,85884,85884,0,1,2025-10-01 21:14:00,2025-10-01 21:14:59,SiH6
85879,85879,85879,85879,0,1,2025-10-01 21:15:00,2025-10-01 21:15:59,SiH6
85888,85891,85891,85888,0,2,2025-10-01 21:16:00,2025-10-01 21:16:59,SiH6
85881,85881,85881,85881,0,1,2025-10-01 21:18:00,2025-10-01 21:18:59,SiH6
85881,85990,85990,85869,0,6,2025-10-01 21:19:00,2025-10-01 21:19:59,SiH6
85833,85826,85842,85826,0,9,2025-10-01 21:21:00,2025-10-01 21:21:59,SiH6
85800,85800,85800,85797,0,20,2025-10-01 21:25:00,2025-10-01 21:25:59,SiH6
85844,85844,85844,85844,0,1,2025-10-01 21:27:00,2025-10-01 21:27:59,SiH6
84300,84318,84318,84300,0,2,2025-11-01 09:01:00,2025-11-01 09:01:59,SiH6
84320,84301,84320,84301,0,2,2025-11-01 09:02:00,2025-11-01 09:02:59,SiH6
84339,84339,84339,84339,0,1,2025-11-01 09:03:00,2025-11-01 09:03:59,SiH6
84335,84339,84339,84335,0,20,2025-11-01 09:04:00,2025-11-01 09:04:59,SiH6
84290,84290,84290,84290,0,1,2025-11-01 09:05:00,2025-11-01 09:05:59,SiH6
84292,84292,84292,84292,0,1,2025-11-01 09:13:00,2025-11-01 09:13:59,SiH6
84243,84244,84244,84243,0,2,2025-11-01 09:34:00,2025-11-01 09:34:59,SiH6
84224,84201,84224,84201,0,3,2025-11-01 09:35:00,2025-11-01 09:35:59,SiH6
84201,84167,84201,84167,0,4,2025-11-01 09:39:00,2025-11-01 09:39:59,SiH6
84135,84104,84135,84092,0,25,2025-11-01 09:40:00,2025-11-01 09:40:59,SiH6
84109,84090,84112,84090,0,9,2025-11-01 09:41:00,2025-11-01 09:41:59,SiH6
84100,84092,84107,84090,0,7,2025-11-01 09:42:00,2025-11-01 09:42:59,SiH6
84119,84127,84127,84119,0,8,2025-11-01 09:43:00,2025-11-01 09:43:59,SiH6
84134,84134,84134,84134,0,4,2025-11-01 09:44:00,2025-11-01 09:44:59,SiH6
84087,84124,84124,84087,0,5,2025-11-01 09:45:00,2025-11-01 09:45:59,SiH6
84085,84085,84085,84085,0,1,2025-11-01 09:46:00,2025-11-01 09:46:59,SiH6
84107,84107,84107,84107,0,3,2025-11-01 09:50:00,2025-11-01 09:50:59,SiH6
84062,84062,84062,84062,0,2,2025-11-01 09:57:00,2025-11-01 09:57:59,SiH6
84022,84018,84025,84018,0,6,2025-11-01 09:58:00,2025-11-01 09:58:59,SiH6
84009,84051,84051,84001,0,14,2025-11-01 09:59:00,2025-11-01 09:59:59,SiH6
84001,84074,84074,83957,0,64,2025-11-01 10:00:00,2025-11-01 10:00:59,SiH6
84034,84009,84034,84009,0,3,2025-11-01 10:01:00,2025-11-01 10:01:59,SiH6
84008,84005,84008,84000,0,4,2025-11-01 10:02:00,2025-11-01 10:02:59,SiH6
84041,84078,84079,84041,0,44,2025-11-01 10:03:00,2025-11-01 10:03:59,SiH6
84099,84143,84155,84099,0,3,2025-11-01 10:04:00,2025-11-01 10:04:59,SiH6
84098,84098,84098,84098,0,1,2025-11-01 10:06:00,2025-11-01 10:06:59,SiH6
84240,84240,84240,84240,0,7,2025-11-01 10:08:00,2025-11-01 10:08:59,SiH6
84035,83948,84035,83948,0,14,2025-11-01 10:10:00,2025-11-01 10:10:59,SiH6
